username,password,studentID,firstname,lastname,gender(0-male/1-female),DateofBirth(mm/dd/yyyy),socialID,CLASS
22127313,nghi375@KHTN,22127313,Nguyen Do Phuong,Nghi,0,10/08/2001,75304019375,22CLC6
22127314,ngoc376@KHTN,22127314,Le Hong,Ngoc,1,07/08/2003,75304019376,22CLC6
22127315,ngoc377@KHTN,22127315,Nguyen Dang Phuong,Ngoc,1,02/08/2003,75304019377,22CLC6
22127316,ngoc378@KHTN,22127316,Ong Thuy,Ngoc,0,01/19/2002,75304019378,22CLC6
22127317,ngoc379@KHTN,22127317,Tao My,Ngoc,1,05/10/2003,75304019379,22CLC6
22127318,nguyen380@KHTN,22127318,Pham Vo Nhu,Nguyen,0,07/16/2003,75304019380,22CLC6
22127319,nhan381@KHTN,22127319,Huynh Thanh,Nhan,0,05/04/2001,75304019381,22CLC6
22127320,nhan382@KHTN,22127320,Truong Nguyen Thanh,Nhan,0,10/18/2001,75304019382,22CLC6
22127321,nhi383@KHTN,22127321,Chau Man,Nhi,1,07/07/2002,75304019383,22CLC6
22127322,nhi384@KHTN,22127322,Doan Thi Tuyet,Nhi,0,02/18/2001,75304019384,22CLC6
22127323,nhi385@KHTN,22127323,Luong Ngoc Lan,Nhi,1,09/11/2001,75304019385,22CLC6
22127324,nhi386@KHTN,22127324,Vo Le Van,Nhi,0,09/17/2002,75304019386,22CLC6
22127325,nhu387@KHTN,22127325,Tran Huynh,Nhu,0,04/04/2002,75304019387,22CLC6
22127326,quang388@KHTN,22127326,Le Minh,Quang,1,02/01/2003,75304019388,22CLC6
22127327,quang389@KHTN,22127327,Do Dang,Quang,0,11/17/2001,75304019389,22CLC6
22127328,quy390@KHTN,22127328,Dang Thi Kim,Quy,1,03/13/2003,75304019390,22CLC6
22127329,quyen391@KHTN,22127329,Truong Thi Truc,Quyen,0,03/20/2002,75304019391,22CLC6
22127330,quynh392@KHTN,22127330,Huynh Ngoc Diem,Quynh,0,03/05/2002,75304019392,22CLC6
22127331,tan393@KHTN,22127331,Nguyen Quoc Khanh,Tan,0,11/08/2003,75304019393,22CLC6
22127332,thang394@KHTN,22127332,Le Quang,Thang,0,09/26/2001,75304019394,22CLC6
22127333,thanh395@KHTN,22127333,Vo Thi Nhat,Thanh,1,02/15/2001,75304019395,22CLC6
22127334,thien396@KHTN,22127334,Nguyen Van,Thien,0,06/26/2002,75304019396,22CLC6
22127335,thu397@KHTN,22127335,Huynh Le Anh,Thu,0,05/16/2003,75304019397,22CLC6
22127336,thu398@KHTN,22127336,Nguyen Minh,Thu,1,04/17/2001,75304019398,22CLC6
22127337,thu399@KHTN,22127337,Vo Thi Kim,Thu,0,01/23/2003,75304019399,22CLC6
22127338,thuy400@KHTN,22127338,Tran Thanh,Thuy,0,11/04/2001,75304019400,22CLC6
22127339,thuy401@KHTN,22127339,Ly Thanh,Thuy,1,06/04/2001,75304019401,22CLC6
22127340,toan402@KHTN,22127340,Le Bao,Toan,0,11/14/2003,75304019402,22CLC6
22127341,tram403@KHTN,22127341,Pham Le Mai,Tram,1,07/19/2002,75304019403,22CLC6
22127342,tran404@KHTN,22127342,Tran Thao Bao,Tran,0,08/04/2001,75304019404,22CLC6
22127343,tran405@KHTN,22127343,Tran Van My,Tran,0,04/21/2003,75304019405,22CLC6
22127344,trang406@KHTN,22127344,Nguyen Thi Thuy,Trang,0,07/14/2001,75304019406,22CLC6
22127345,tri407@KHTN,22127345,Nguyen Le Minh,Tri,1,01/09/2002,75304019407,22CLC6
22127346,tuan408@KHTN,22127346,Nguyen Quang,Tuan,1,06/03/2003,75304019408,22CLC6
22127347,tung409@KHTN,22127347,Mai Quoc,Tung,0,01/04/2002,75304019409,22CLC6
22127348,tuyen410@KHTN,22127348,Lam Boi,Tuyen,1,03/20/2003,75304019410,22CLC6
22127349,tuyen411@KHTN,22127349,Luong Ngoc,Tuyen,0,08/27/2003,75304019411,22CLC6
22127350,tuyen412@KHTN,22127350,Tran Ngoc Thanh,Tuyen,0,02/16/2002,75304019412,22CLC6
22127351,tuyet413@KHTN,22127351,Nguyen Thi Anh,Tuyet,0,08/04/2001,75304019413,22CLC6
22127352,uyen414@KHTN,22127352,Mai Hoang Hai,Uyen,1,05/15/2003,75304019414,22CLC6
22127353,uyen415@KHTN,22127353,Nguyen Thi Phuong,Uyen,1,01/10/2003,75304019415,22CLC6
22127354,uyen416@KHTN,22127354,Nguyen Tram Vu,Uyen,1,02/26/2002,75304019416,22CLC6
22127355,viet417@KHTN,22127355,Thai,Viet,1,05/11/2002,75304019417,22CLC6
22127356,vinh418@KHTN,22127356,Tran Kien,Vinh,1,07/28/2001,75304019418,22CLC6
22127357,vinh419@KHTN,22127357,Vo Quang,Vinh,1,04/21/2003,75304019419,22CLC6
22127358,vy420@KHTN,22127358,Le Tuyet,Vy,1,02/09/2001,75304019420,22CLC6
22127359,vy421@KHTN,22127359,Pham Khanh,Vy,0,03/10/2002,75304019421,22CLC6
22127360,vy422@KHTN,22127360,Van Tuong,Vy,1,07/19/2002,75304019422,22CLC6
22127361,y423@KHTN,22127361,Pham Thi Kim,Y,0,05/22/2001,75304019423,22CLC6
22127362,huy424@KHTN,22127362,Doan Quoc,Huy,1,07/04/2001,75304019424,22CLC6
22127363,khang425@KHTN,22127363,Nguyen Duong,Khang,1,06/26/2003,75304019425,22CLC6
22127364,chuong426@KHTN,22127364,Le Hoang,Chuong,0,12/28/2001,75304019426,22CLC6
22127365,hung427@KHTN,22127365,Tran Phuc,Hung,1,05/17/2002,75304019427,22CLC6
22127366,khue428@KHTN,22127366,Le Nguyen Anh,Khue,0,06/03/2001,75304019428,22CLC6
22127367,vy429@KHTN,22127367,Nguyen Gia,Vy,1,11/12/2001,75304019429,22CLC6
22127368,anh430@KHTN,22127368,Le Thi Hong,Anh,0,10/24/2003,75304019430,22CLC6
22127369,diep431@KHTN,22127369,Phan Nguyen Ngoc,Diep,0,04/12/2003,75304019431,22CLC7
22127370,nghi432@KHTN,22127370,Van Thanh,Nghi,1,05/08/2003,75304019432,22CLC7
22127371,phong433@KHTN,22127371,Luu Tan,Phong,0,03/20/2003,75304019433,22CLC7
22127372,quynh434@KHTN,22127372,Le Tan Bao,Quynh,0,07/21/2001,75304019434,22CLC7
22127373,thanh435@KHTN,22127373,Nguyen Ngoc Trang,Thanh,0,06/15/2001,75304019435,22CLC7
22127374,tram436@KHTN,22127374,Nguyen Ngoc,Tram,0,02/25/2002,75304019436,22CLC7
22127375,han437@KHTN,22127375,Nguyen Ngoc,Han,1,06/17/2003,75304019437,22CLC7
22127376,man438@KHTN,22127376,Tran Trieu,Man,0,09/09/2003,75304019438,22CLC7
22127377,an439@KHTN,22127377,Nguyen Huu,An,1,05/15/2001,75304019439,22CLC7
22127378,anh440@KHTN,22127378,Tran Thi Kim,Anh,1,06/18/2003,75304019440,22CLC7
22127379,anh441@KHTN,22127379,Vu Thi Phuong,Anh,0,11/20/2003,75304019441,22CLC7
22127380,bao442@KHTN,22127380,Vo Hoang Gia,Bao,1,01/08/2001,75304019442,22CLC7
22127381,binh443@KHTN,22127381,Nguyen Thi Thuy,Binh,0,01/14/2001,75304019443,22CLC7
22127382,dac444@KHTN,22127382,Nguyen Than,Dac,1,08/23/2001,75304019444,22CLC7
22127383,dung445@KHTN,22127383,Tran Ngoc Kim,Dung,0,01/11/2003,75304019445,22CLC7
22127384,duong446@KHTN,22127384,Do Vu Anh,Duong,1,09/13/2001,75304019446,22CLC7
22127385,duyen447@KHTN,22127385,Pham Thi My,Duyen,0,03/08/2001,75304019447,22CLC7
22127386,duyen448@KHTN,22127386,Tran Thi My,Duyen,0,02/10/2001,75304019448,22CLC7
22127387,ghi449@KHTN,22127387,Le Kha,Ghi,0,06/16/2001,75304019449,22CLC7
22127388,han450@KHTN,22127388,Nguyen Ngoc Quynh,Han,1,08/27/2002,75304019450,22CLC7
22127389,hang451@KHTN,22127389,Tran Thu,Hang,0,08/19/2002,75304019451,22CLC7
22127390,hoang452@KHTN,22127390,Pham Huy,Hoang,0,09/24/2002,75304019452,22CLC7
22127391,huy453@KHTN,22127391,Nguyen Khanh,Huy,1,12/26/2002,75304019453,22CLC7
22127392,huyen454@KHTN,22127392,Nguyen Thu,Huyen,1,11/17/2001,75304019454,22CLC7
22127393,khanh455@KHTN,22127393,Mai Hoang,Khanh,0,03/24/2003,75304019455,22CLC7
22127394,khanh456@KHTN,22127394,Nguyen Phuong,Khanh,1,02/15/2001,75304019456,22CLC7
22127395,linh457@KHTN,22127395,Huynh Ngoc,Linh,0,12/11/2001,75304019457,22CLC7
22127396,linh458@KHTN,22127396,Nguyen Le Giang,Linh,1,10/02/2002,75304019458,22CLC7
22127397,nga459@KHTN,22127397,Ho Thi Phuong,Nga,1,02/21/2002,75304019459,22CLC7
22127398,ngan460@KHTN,22127398,Le Thanh,Ngan,0,04/18/2001,75304019460,22CLC7
22127399,ngan461@KHTN,22127399,Nguyen Vu Kim,Ngan,0,01/09/2001,75304019461,22CLC7
22127400,ngan462@KHTN,22127400,Pham Hoang Duy,Ngan,1,01/15/2003,75304019462,22CLC7
22127401,nghi463@KHTN,22127401,Nguyen Truong Le,Nghi,0,01/26/2001,75304019463,22CLC7
22127402,nhan464@KHTN,22127402,Le Hung Thien,Nhan,1,05/14/2001,75304019464,22CLC7
22127403,nhi465@KHTN,22127403,Au Ngoc Yen,Nhi,0,06/25/2001,75304019465,22CLC7
22127404,nhi466@KHTN,22127404,Doan Ngoc Yen,Nhi,0,10/26/2002,75304019466,22CLC7
22127405,nhi467@KHTN,22127405,Hoang Le Uyen,Nhi,0,09/25/2002,75304019467,22CLC7
22127406,nhi468@KHTN,22127406,Nguyen Hoang Minh,Nhi,0,02/14/2002,75304019468,22CLC7
22127407,phu469@KHTN,22127407,Le Thinh,Phu,0,01/22/2001,75304019469,22CLC7
22127408,phuong470@KHTN,22127408,Nguyen Bich,Phuong,0,06/24/2001,75304019470,22CLC7
22127409,thuy471@KHTN,22127409,Nguyen Ngoc Phuong,Thuy,0,06/22/2001,75304019471,22CLC7
22127410,quynh472@KHTN,22127410,Nguyen Nhu,Quynh,1,10/18/2002,75304019472,22CLC7
22127411,tam473@KHTN,22127411,Nguyen Thi Thanh,Tam,1,03/13/2002,75304019473,22CLC7
22127412,tan474@KHTN,22127412,Dang Luong,Tan,1,01/10/2002,75304019474,22CLC7
22127413,thang475@KHTN,22127413,Tran Quoc,Thang,1,12/04/2003,75304019475,22CLC7
22127414,thanh476@KHTN,22127414,Pham Huynh Phuong,Thanh,1,11/11/2003,75304019476,22CLC7
22127415,minh477@KHTN,22127415,Nguyen Thi Thao,Minh,1,02/16/2001,75304019477,22CLC7
22127416,thi478@KHTN,22127416,Tran Xuan Khanh,Thi,0,01/19/2001,75304019478,22CLC7
22127417,thu479@KHTN,22127417,Duong Yen,Thu,0,10/08/2003,75304019479,22CLC8
22127418,thuan480@KHTN,22127418,Nguyen Tan,Thuan,1,04/17/2002,75304019480,22CLC8
22127419,thuong481@KHTN,22127419,Pham Hoai,Thuong,1,12/19/2001,75304019481,22CLC8
22127420,thy482@KHTN,22127420,Nguyen Khanh,Thy,0,01/15/2002,75304019482,22CLC8
22127421,tinh483@KHTN,22127421,Pham Trong,Tinh,0,04/17/2003,75304019483,22CLC8
22127422,lam484@KHTN,22127422,Nguyen To,Lam,1,10/10/2003,75304019484,22CLC8
22127423,trang485@KHTN,22127423,Tran Huyen,Trang,0,04/07/2003,75304019485,22CLC8
22127424,trieu486@KHTN,22127424,Nguyen Phan Thuy,Trieu,0,05/09/2001,75304019486,22CLC8
22127425,truc487@KHTN,22127425,Cao Thanh,Truc,1,05/27/2003,75304019487,22CLC8
22127426,vy488@KHTN,22127426,Nguyen Ngoc Thao,Vy,0,02/11/2003,75304019488,22CLC8
22127427,vy489@KHTN,22127427,Nguyen Tran Tuong,Vy,1,06/12/2001,75304019489,22CLC8
22127428,vy490@KHTN,22127428,Quach Trieu,Vy,1,03/21/2002,75304019490,22CLC8
22127429,ngan491@KHTN,22127429,Nguyen Hong,Ngan,0,04/09/2002,75304019491,22CLC8
22127430,anh492@KHTN,22127430,Ngo Minh,Anh,0,08/15/2001,75304019492,22CLC8
22127431,anh493@KHTN,22127431,Pham Le Van,Anh,0,08/02/2002,75304019493,22CLC8
22127432,dung494@KHTN,22127432,Pham Dang Phuong,Dung,0,09/05/2001,75304019494,22CLC8
22127433,duy495@KHTN,22127433,Dang Tran,Duy,1,10/13/2001,75304019495,22CLC8
22127434,duy496@KHTN,22127434,Nguyen Phuc Thien,Duy,0,12/19/2001,75304019496,22CLC8
22127435,hai497@KHTN,22127435,Ta Trung,Hai,1,06/23/2003,75304019497,22CLC8
22127436,hau498@KHTN,22127436,Nguyen Ngoc,Hau,1,01/07/2003,75304019498,22CLC8
22127437,hieu499@KHTN,22127437,Le Trung,Hieu,1,07/26/2002,75304019499,22CLC8
22127438,huy500@KHTN,22127438,Dang Pham Hoang,Huy,0,03/01/2003,75304019500,22CLC8
22127439,khoa501@KHTN,22127439,Le Van Minh,Khoa,0,04/04/2003,75304019501,22CLC8
22127440,khoi502@KHTN,22127440,Nguyen Dang,Khoi,1,04/01/2002,75304019502,22CLC8
22127441,khue503@KHTN,22127441,Tran Ngo Minh,Khue,1,05/02/2002,75304019503,22CLC8
22127442,linh504@KHTN,22127442,Nguyen Khanh,Linh,1,06/26/2003,75304019504,22CLC8
22127443,long505@KHTN,22127443,Nguyen Duc,Long,0,01/13/2001,75304019505,22CLC8
22127444,ngan506@KHTN,22127444,Truong Phuc Thoai,Ngan,0,12/24/2002,75304019506,22CLC8
22127445,ngu507@KHTN,22127445,Nguyen Khac,Ngu,0,02/11/2003,75304019507,22CLC8
22127446,nhat508@KHTN,22127446,Nguyen Hoang,Nhat,1,04/12/2003,75304019508,22CLC8
22127447,phan509@KHTN,22127447,Vu Nguyen Ngoc,Phan,0,07/19/2002,75304019509,22CLC8
22127448,quang510@KHTN,22127448,Nguyen Nhat,Quang,0,03/11/2002,75304019510,22CLC8
22127449,thu511@KHTN,22127449,Vu Ngoc Anh,Thu,0,06/28/2001,75304019511,22CLC8
22127450,triet512@KHTN,22127450,Le Minh,Triet,1,08/16/2002,75304019512,22CLC8
22127451,tu513@KHTN,22127451,Do Thi Minh,Tu,1,02/03/2002,75304019513,22CLC8
22127452,uyen514@KHTN,22127452,Vo Hoang Phuong,Uyen,1,03/24/2002,75304019514,22CLC8
22127453,van515@KHTN,22127453,Tran Bach,Van,0,01/27/2003,75304019515,22CLC8
22127454,vu516@KHTN,22127454,Pham Quang,Vu,0,11/13/2001,75304019516,22CLC8
22127455,vy517@KHTN,22127455,Le Ngoc Yen,Vy,0,01/23/2002,75304019517,22CLC8
22127456,yen518@KHTN,22127456,Huynh Nguyen Song,Yen,1,08/22/2001,75304019518,22CLC8
22127457,dung519@KHTN,22127457,Le Quang,Dung,0,10/01/2002,75304019519,22CLC8
22127458,hau520@KHTN,22127458,Phan Trung,Hau,1,10/11/2003,75304019520,22CLC8
22127459,thinh521@KHTN,22127459,Nguyen An,Thinh,0,11/05/2002,75304019521,22CLC8
22127460,truong522@KHTN,22127460,Vang Phi,Truong,1,09/25/2003,75304019522,22CLC8
22127461,tuong523@KHTN,22127461,Tran Le Cat,Tuong,1,10/18/2002,75304019523,22CLC8
22127462,yen524@KHTN,22127462,Ta Ly Hong,Yen,1,12/09/2002,75304019524,22CLC8
22127463,ai525@KHTN,22127463,Nguyen Truong Minh,Ai,0,04/28/2003,75304019525,22CLC8
22127464,an526@KHTN,22127464,Huynh Quoc,An,0,03/13/2003,75304019526,22CLC8
22127465,an527@KHTN,22127465,Nguyen Thi Thuy,An,1,05/21/2003,75304019527,22CLC8
22127466,an528@KHTN,22127466,Nguyen Truong,An,0,07/08/2003,75304019528,22CLC8
22127467,an529@KHTN,22127467,Cao Hoang Thien,An,0,06/01/2003,75304019529,22CLC8
22127468,anh530@KHTN,22127468,Huynh Nguyen Bao,Anh,1,02/21/2002,75304019530,22CLC8
22127469,anh531@KHTN,22127469,Huynh Nhat,Anh,1,06/23/2002,75304019531,22CLC8
22127470,anh532@KHTN,22127470,Mai Hong,Anh,0,01/14/2001,75304019532,22CLC8
22127471,bao533@KHTN,22127471,Le Chieu,Bao,0,10/09/2002,75304019533,22CLC8
22127472,cong534@KHTN,22127472,Le Thanh,Cong,0,06/15/2001,75304019534,22CLC8
22127473,danh535@KHTN,22127473,Ly Thanh,Danh,0,09/28/2001,75304019535,22CLC8
22127474,dao536@KHTN,22127474,Nguyen Anh,Dao,0,08/25/2003,75304019536,22CLC8
22127475,dat537@KHTN,22127475,Nguyen Huynh Quoc,Dat,1,04/18/2002,75304019537,22CLC8
22127476,dat538@KHTN,22127476,Nguyen Tran Tien,Dat,0,07/02/2002,75304019538,22CLC8
22127477,do539@KHTN,22127477,Tran Van,Do,0,02/28/2001,75304019539,22CLC8
22127478,dung540@KHTN,22127478,Truong Tien,Dung,1,06/19/2003,75304019540,22CLC8
22127479,duong541@KHTN,22127479,Nguyen Thanh,Duong,1,07/02/2002,75304019541,22CLC9
22127480,duy542@KHTN,22127480,Le Nguyen Tuong,Duy,0,02/10/2003,75304019542,22CLC9
22127481,duyen543@KHTN,22127481,Le Thi Thuy,Duyen,1,09/04/2002,75304019543,22CLC9
22127482,giang544@KHTN,22127482,Huynh Thi Kim,Giang,0,11/15/2003,75304019544,22CLC9
22127483,giang545@KHTN,22127483,Vo Truong,Giang,1,09/24/2001,75304019545,22CLC9
22127484,ha546@KHTN,22127484,Vu Lan,Ha,1,08/08/2001,75304019546,22CLC9
22127485,ha547@KHTN,22127485,Nguyen Doan Nhat,Ha,1,11/15/2003,75304019547,22CLC9
22127486,hai548@KHTN,22127486,Ly Tien,Hai,0,02/01/2002,75304019548,22CLC9
22127487,hai549@KHTN,22127487,Phung Minh,Hai,1,12/08/2003,75304019549,22CLC9
22127488,hang550@KHTN,22127488,Ha Thi,Hang,1,06/04/2001,75304019550,22CLC9
22127489,hanh551@KHTN,22127489,Tran Thi My,Hanh,1,02/12/2002,75304019551,22CLC9
22127490,hao552@KHTN,22127490,Le Tu Hoang,Hao,0,07/18/2001,75304019552,22CLC9
22127491,hau553@KHTN,22127491,Nguyen,Hau,1,11/22/2002,75304019553,22CLC9
22127492,hien554@KHTN,22127492,Nguyen Thi Thanh,Hien,0,07/14/2001,75304019554,22CLC9
22127493,hieu555@KHTN,22127493,Nguyen Phan Ngoc,Hieu,1,11/15/2001,75304019555,22CLC9
22127494,hieu556@KHTN,22127494,Huynh Ngoc Khanh,Hieu,0,10/10/2003,75304019556,22CLC9
22127495,hung557@KHTN,22127495,Nguyen Quang,Hung,0,02/05/2003,75304019557,22CLC9
22127496,huong558@KHTN,22127496,Nguyen Thao,Huong,1,01/19/2001,75304019558,22CLC9
22127497,huy559@KHTN,22127497,Le Phat,Huy,0,04/19/2003,75304019559,22CLC9
22127498,huy560@KHTN,22127498,Tran,Huy,0,09/05/2003,75304019560,22CLC9
22127499,huyen561@KHTN,22127499,Huynh Thi Mai,Huyen,1,02/28/2002,75304019561,22CLC9
22127500,huyen562@KHTN,22127500,Vo Ngoc Bich,Huyen,1,05/11/2002,75304019562,22CLC9
